User_ID,Distance_To_Store_Meters,Is_Within_Geofence,Push_Notifications_Count,Days_Since_Last_Visit,Offer_Discount_Pct,Historical_Spend_USD,Conversion_Outcome
USR_010596,187,1,4,3,10,89.99,1
USR_010597,378,0,3,16,20,96.89,0
USR_010598,141,1,6,7,15,144.1,1
USR_010599,636,0,2,26,20,156.86,1
USR_010600,498,0,3,11,10,81.43,1
USR_010601,454,0,2,50,15,129.87,1
USR_010602,333,0,2,6,30,182.58,1
USR_010603,299,0,2,4,10,129.39,1
USR_010604,511,0,5,14,15,110.02,0
USR_010605,96,1,1,17,15,151.64,1
USR_010606,127,1,5,0,15,126.01,1
USR_010607,385,0,1,15,10,99.92,0
USR_010608,245,0,2,2,30,103.35,1
USR_010609,160,1,1,44,15,90.68,1
USR_010610,537,0,1,12,10,94.05,1
USR_010611,278,0,2,1,10,143.3,1
USR_010612,322,0,6,0,15,169.83,1
USR_010613,546,0,2,29,10,116.94,0
USR_010614,226,0,1,26,10,157.89,0
USR_010615,870,0,2,7,15,141.56,0
USR_010616,104,1,5,1,20,107.67,1
USR_010617,535,0,2,6,20,71.73,1
USR_010618,168,1,2,20,15,137.8,1
USR_010619,478,0,3,15,10,152.04,0
USR_010620,143,1,3,28,30,46.4,1
USR_010621,69,1,2,19,15,96.46,1
USR_010622,483,0,3,5,10,120.95,0
USR_010623,192,1,3,5,15,153.48,0
USR_010624,72,1,3,14,20,166.09,1
USR_010625,498,0,2,5,10,108.01,1
USR_010626,297,0,3,28,10,57.87,1
USR_010627,192,1,2,5,10,38.14,1
USR_010628,334,0,3,9,15,222.57,1
USR_010629,225,0,1,0,25,126.06,0
USR_010630,205,0,3,1,10,116.02,1
USR_010631,444,0,3,1,10,83.85,0
USR_010632,300,0,5,5,15,163.54,1
USR_010633,135,1,3,1,10,81.2,1
USR_010634,251,0,3,8,30,167.08,1
USR_010635,439,0,2,4,25,168.3,1
USR_010636,101,1,2,4,10,128.71,1
USR_010637,570,0,3,8,30,146.84,1
USR_010638,292,0,1,26,10,81.39,1
USR_010639,276,0,4,20,15,120.23,1
USR_010640,286,0,1,30,15,57.6,1
USR_010641,738,0,2,64,10,95.41,0
USR_010642,252,0,1,0,20,41.26,1
USR_010643,194,1,2,16,10,30.47,1
USR_010644,228,0,2,1,10,83.45,1
USR_010645,483,0,2,38,20,68.45,0
USR_010646,396,0,2,3,10,120.58,0
USR_010647,255,0,1,6,15,136.48,1
USR_010648,986,0,3,54,15,138.53,0
USR_010649,374,0,5,28,10,105.46,1
USR_010650,121,1,2,0,15,175.2,1
USR_010651,35,1,4,0,15,137.35,1
USR_010652,399,0,1,23,15,114.66,0
USR_010653,205,0,1,1,10,163.11,1
USR_010654,67,1,3,26,15,127.52,1
USR_010655,235,0,3,36,15,133.89,1
USR_010656,419,0,3,0,10,45.15,0
USR_010657,222,0,1,3,10,89.96,1
USR_010658,246,0,2,0,30,133.04,1
USR_010659,31,1,5,1,30,113.2,1
USR_010660,400,0,3,10,30,164.76,1
USR_010661,53,1,2,18,15,146.45,1
USR_010662,158,1,5,9,10,146.26,1
USR_010663,311,0,2,6,20,74.67,0
USR_010664,133,1,3,3,30,188.46,1
USR_010665,156,1,1,3,10,180.54,1
USR_010666,301,0,1,12,10,132.16,0
USR_010667,318,0,1,27,20,82.3,0
USR_010668,261,0,5,7,10,54.13,0
USR_010669,27,1,3,39,15,92.95,1
USR_010670,41,1,3,0,15,95.7,1
USR_010671,482,0,1,24,10,156.55,0
USR_010672,188,1,5,5,20,172.65,1
USR_010673,1096,0,3,28,10,70.41,0
USR_010674,302,0,4,35,10,97.27,0
USR_010675,860,0,2,16,20,134.3,1
USR_010676,219,0,2,6,20,115.69,1
USR_010677,170,1,3,8,15,168.1,0
USR_010678,404,0,1,11,10,69.08,0
USR_010679,550,0,6,8,20,167.83,0
USR_010680,220,0,2,21,25,94.25,0
USR_010681,395,0,2,20,10,202.16,1
USR_010682,53,1,5,0,30,157.55,1
USR_010683,121,1,4,2,15,157.09,1
USR_010684,342,0,3,6,15,60.41,0
USR_010685,189,1,4,15,15,40.77,0
USR_010686,310,0,3,3,20,84.3,1
USR_010687,346,0,3,5,15,82.99,0
USR_010688,390,0,4,8,15,105.59,0
USR_010689,475,0,2,12,20,66.34,0
USR_010690,483,0,3,32,30,162.57,1
USR_010691,99,1,1,22,25,129.91,0
USR_010692,224,0,3,6,20,23.26,1
USR_010693,218,0,3,20,10,98.29,1
USR_010694,242,0,2,25,10,137.48,1
USR_010695,204,0,5,10,10,100.03,1
USR_010696,254,0,5,4,25,67.75,1
USR_010697,152,1,2,40,20,71.51,1
USR_010698,454,0,6,45,10,122.91,1
USR_010699,347,0,3,3,20,57.24,1
USR_010700,151,1,3,21,15,113.1,0
USR_010701,257,0,2,0,15,91.31,0
USR_010702,804,0,4,0,15,138.63,1
USR_010703,104,1,3,6,10,138.12,0
USR_010704,124,1,1,8,15,206.23,1
USR_010705,469,0,4,11,15,104.07,1
USR_010706,693,0,2,6,20,166.97,0
USR_010707,320,0,2,1,25,147.38,1
USR_010708,270,0,3,5,20,71.93,1
USR_010709,87,1,3,24,20,197.7,1
USR_010710,177,1,3,5,20,126.18,1
USR_010711,170,1,3,12,10,191.36,1
USR_010712,178,1,1,15,10,69.29,1
USR_010713,137,1,3,18,15,163.15,1
USR_010714,82,1,2,9,15,41.72,1
USR_010715,406,0,3,1,25,10.0,1
USR_010716,334,0,4,32,15,214.86,1
USR_010717,82,1,5,4,25,163.05,1
USR_010718,260,0,5,5,30,182.17,1
USR_010719,198,1,6,20,20,106.69,1
USR_010720,749,0,4,20,10,91.22,0
USR_010721,585,0,1,31,10,149.4,0
USR_010722,746,0,3,0,25,70.55,1
USR_010723,175,1,3,29,15,70.41,1
USR_010724,46,1,2,21,15,93.49,1
USR_010725,96,1,3,10,30,162.1,1
USR_010726,178,1,5,2,15,71.77,1
USR_010727,209,0,4,11,10,165.19,1
USR_010728,757,0,1,3,10,139.63,0
USR_010729,453,0,3,46,10,140.58,0
USR_010730,334,0,1,17,15,46.02,1
USR_010731,590,0,2,12,10,90.08,1
USR_010732,376,0,2,23,30,110.06,1
USR_010733,434,0,1,10,10,134.88,0
USR_010734,198,1,2,0,10,91.12,1
USR_010735,66,1,2,4,20,192.81,1
USR_010736,53,1,1,56,30,107.58,1
USR_010737,54,1,4,26,15,135.58,1
USR_010738,403,0,1,36,15,122.14,0
USR_010739,129,1,2,1,10,151.93,1
USR_010740,199,1,2,3,30,120.18,1
USR_010741,75,1,5,0,10,63.45,1
USR_010742,539,0,1,24,10,103.14,1
USR_010743,250,0,6,2,10,79.15,1
USR_010744,300,0,2,7,15,25.05,1
USR_010745,322,0,2,4,30,172.23,1
USR_010746,351,0,2,37,15,189.87,0
USR_010747,559,0,4,13,15,109.15,1
USR_010748,413,0,5,22,10,110.9,1
USR_010749,109,1,3,12,15,88.21,1
USR_010750,123,1,3,13,15,121.36,1
USR_010751,1270,0,2,6,10,186.53,0
USR_010752,492,0,3,3,10,188.27,1
USR_010753,1001,0,3,5,15,125.78,0
USR_010754,210,0,2,4,25,44.05,1
USR_010755,692,0,3,16,20,168.1,0
USR_010756,359,0,1,7,15,88.67,0
USR_010757,314,0,1,11,10,100.74,0
USR_010758,258,0,1,20,20,139.5,1
USR_010759,448,0,1,4,20,88.69,1
USR_010760,371,0,1,7,25,139.2,1
USR_010761,220,0,2,10,30,111.11,1
USR_010762,157,1,1,0,10,87.37,1
USR_010763,225,0,1,2,10,135.22,0
USR_010764,253,0,4,0,15,92.0,0
USR_010765,184,1,4,19,15,118.68,1
USR_010766,119,1,1,4,10,59.54,1
USR_010767,266,0,3,7,10,181.13,1
USR_010768,340,0,3,15,20,52.92,1
USR_010769,309,0,4,47,10,113.72,0
USR_010770,94,1,5,23,25,153.29,1
USR_010771,743,0,4,0,10,170.17,0
USR_010772,866,0,4,5,15,117.04,0
USR_010773,398,0,3,0,20,97.06,1
USR_010774,455,0,2,0,20,126.81,0
USR_010775,301,0,3,1,10,52.52,0
USR_010776,327,0,3,5,15,17.02,0
USR_010777,50,1,4,3,10,120.33,1
USR_010778,235,0,4,6,15,131.03,0
USR_010779,238,0,2,24,20,122.98,0
USR_010780,848,0,1,22,10,130.22,1
USR_010781,201,0,2,6,15,184.53,1
USR_010782,735,0,3,15,15,121.44,0
USR_010783,258,0,4,6,15,140.34,1
USR_010784,179,1,1,6,15,99.33,1
USR_010785,54,1,3,15,10,65.83,1
USR_010786,324,0,6,6,10,156.28,0
USR_010787,134,1,3,11,10,20.23,1
USR_010788,61,1,4,1,30,37.53,1
USR_010789,396,0,4,10,10,195.9,1
USR_010790,333,0,2,18,15,145.13,0
USR_010791,354,0,2,30,20,133.43,0
USR_010792,256,0,1,2,25,204.26,1
USR_010793,146,1,2,7,10,148.79,1
USR_010794,105,1,2,9,20,80.91,1
USR_010795,674,0,3,32,20,91.0,1
USR_010796,419,0,4,4,30,185.82,0
USR_010797,497,0,3,2,25,113.15,0
USR_010798,227,0,3,2,15,116.96,1
USR_010799,131,1,4,2,15,56.8,1
USR_010800,119,1,2,28,25,91.64,1
USR_010801,270,0,5,13,15,118.21,1
USR_010802,135,1,3,7,15,177.09,1
USR_010803,45,1,1,28,30,192.06,1
USR_010804,382,0,5,4,30,139.3,0
USR_010805,497,0,4,36,30,149.14,1
USR_010806,164,1,2,19,15,104.85,1
USR_010807,59,1,2,0,10,80.46,1
USR_010808,288,0,3,8,15,109.37,0
USR_010809,225,0,1,25,20,148.55,0
USR_010810,189,1,3,7,10,67.21,1
USR_010811,349,0,2,60,15,71.13,0
USR_010812,277,0,5,26,10,156.06,1
USR_010813,339,0,3,19,20,33.25,1
USR_010814,268,0,4,2,20,59.21,1
USR_010815,135,1,2,1,15,110.82,1
USR_010816,127,1,3,14,20,224.56,1
USR_010817,256,0,3,15,20,91.73,1
USR_010818,472,0,3,2,30,132.18,1
USR_010819,273,0,2,26,15,111.69,1
USR_010820,149,1,2,28,15,116.08,1
USR_010821,287,0,4,7,20,23.87,1
USR_010822,296,0,2,13,10,184.33,1
USR_010823,136,1,2,10,15,81.01,1
USR_010824,857,0,1,0,30,60.35,1
USR_010825,456,0,6,1,20,227.69,0
USR_010826,228,0,2,21,30,101.14,1
USR_010827,815,0,1,9,15,182.41,0
USR_010828,325,0,2,13,15,67.91,1
USR_010829,306,0,1,13,10,163.44,1
USR_010830,630,0,2,6,15,159.49,1
USR_010831,458,0,5,0,10,110.68,1
USR_010832,359,0,5,21,15,129.28,1
USR_010833,184,1,3,8,10,81.67,1
USR_010834,254,0,3,2,15,166.26,0
USR_010835,225,0,3,0,30,115.68,1
USR_010836,152,1,5,0,20,53.1,1
USR_010837,1042,0,2,0,10,146.65,1
USR_010838,461,0,2,2,10,125.52,1
USR_010839,218,0,1,3,15,127.53,1
USR_010840,333,0,4,3,10,46.48,0
USR_010841,227,0,3,14,30,207.79,1
USR_010842,132,1,3,3,20,116.61,1
USR_010843,44,1,3,15,20,122.95,1
USR_010844,354,0,3,24,20,118.23,1
USR_010845,260,0,1,6,15,165.89,1
USR_010846,549,0,1,17,25,174.22,0
USR_010847,165,1,2,1,10,136.92,1
USR_010848,550,0,2,5,15,191.44,1
USR_010849,593,0,2,16,15,138.31,0
USR_010850,499,0,3,37,30,107.59,0
USR_010851,444,0,5,13,10,92.42,1
USR_010852,241,0,2,6,10,130.27,0
USR_010853,543,0,4,5,30,10.0,1
USR_010854,485,0,3,6,20,112.5,1
USR_010855,280,0,3,14,20,108.73,1
USR_010856,62,1,2,5,25,86.01,1
USR_010857,210,0,2,8,30,118.52,1
USR_010858,504,0,2,19,25,139.42,1
USR_010859,321,0,2,3,25,146.0,1
USR_010860,179,1,6,17,25,125.2,1
USR_010861,267,0,5,20,10,122.76,1
USR_010862,280,0,2,27,20,194.75,1
USR_010863,128,1,2,0,15,190.21,1
USR_010864,175,1,4,1,20,98.92,1
USR_010865,991,0,2,43,30,171.25,0
USR_010866,14,1,3,1,15,83.52,1
USR_010867,265,0,2,9,20,121.21,0
USR_010868,504,0,4,2,10,84.58,1
USR_010869,261,0,2,23,15,145.77,0
USR_010870,160,1,5,1,20,84.97,1
USR_010871,198,1,2,1,10,122.92,1
USR_010872,831,0,1,9,25,128.83,0
USR_010873,409,0,2,3,30,85.59,1
USR_010874,392,0,4,15,25,142.98,1
USR_010875,240,0,2,16,10,186.78,0
USR_010876,308,0,2,12,25,131.95,1
USR_010877,111,1,2,25,25,140.96,1
USR_010878,863,0,4,16,30,190.28,1
USR_010879,428,0,3,2,10,93.62,0
USR_010880,263,0,3,1,15,154.28,1
USR_010881,292,0,1,19,25,134.15,1
USR_010882,369,0,3,18,20,138.74,1
USR_010883,110,1,3,26,25,131.73,1
USR_010884,206,0,3,3,20,108.88,1
USR_010885,113,1,1,3,10,106.91,1
USR_010886,426,0,4,12,25,150.59,1
USR_010887,82,1,2,2,20,183.04,1
USR_010888,120,1,4,4,10,122.36,1
USR_010889,464,0,3,23,20,150.38,0
USR_010890,309,0,1,5,15,146.66,1
USR_010891,771,0,3,0,20,151.98,1
USR_010892,205,0,1,14,15,90.91,1
USR_010893,232,0,2,2,10,118.25,1
USR_010894,665,0,1,3,30,77.22,1
USR_010895,554,0,1,0,20,116.82,0
USR_010896,471,0,4,12,20,89.88,0
USR_010897,142,1,3,11,20,125.51,1
USR_010898,152,1,2,1,15,46.44,1
USR_010899,247,0,3,0,20,89.44,1
USR_010900,242,0,2,9,10,99.36,1
USR_010901,144,1,5,21,15,134.72,1
USR_010902,198,1,4,43,20,63.19,1
USR_010903,252,0,2,1,25,127.31,1
USR_010904,534,0,3,17,30,104.52,1
USR_010905,634,0,3,2,25,125.19,1
USR_010906,416,0,2,0,10,129.72,1
USR_010907,70,1,4,5,10,151.08,1
USR_010908,581,0,3,11,20,160.77,0
USR_010909,418,0,3,12,10,83.74,0
USR_010910,483,0,6,0,30,145.67,0
USR_010911,151,1,3,36,15,65.74,1
USR_010912,681,0,2,0,20,131.84,1
USR_010913,226,0,2,3,10,128.86,1
USR_010914,142,1,2,7,15,125.98,1
USR_010915,443,0,2,40,10,81.24,1
USR_010916,250,0,2,66,10,117.37,0
USR_010917,409,0,2,0,20,94.48,0
USR_010918,197,1,1,3,30,106.74,1
USR_010919,103,1,5,9,15,198.21,1
USR_010920,193,1,3,16,30,129.56,1
USR_010921,83,1,1,14,10,161.14,1
USR_010922,418,0,2,4,20,208.13,0
USR_010923,19,1,2,3,15,83.11,1
USR_010924,557,0,1,0,15,69.91,0
USR_010925,90,1,2,25,15,181.99,1
USR_010926,511,0,4,6,20,63.65,1
USR_010927,384,0,6,27,15,77.05,1
USR_010928,35,1,5,5,15,143.77,1
USR_010929,300,0,3,19,30,91.91,0
USR_010930,79,1,4,1,20,132.71,1
USR_010931,302,0,5,23,10,142.81,1
USR_010932,154,1,2,31,30,35.51,1
USR_010933,36,1,3,4,15,196.14,1
USR_010934,370,0,4,2,10,224.29,0
USR_010935,243,0,3,3,20,115.12,1
USR_010936,262,0,2,28,15,156.36,1
USR_010937,44,1,2,4,30,230.97,1
USR_010938,39,1,3,3,15,134.49,1
USR_010939,208,0,1,54,10,61.22,0
USR_010940,501,0,2,15,20,134.79,1
USR_010941,424,0,1,24,10,77.37,1
USR_010942,362,0,2,19,10,114.04,0
USR_010943,610,0,3,6,10,176.04,0
USR_010944,161,1,1,27,20,178.81,1
USR_010945,377,0,2,12,10,58.91,1
USR_010946,57,1,4,14,10,145.76,1
USR_010947,1032,0,2,5,10,107.76,0
USR_010948,138,1,1,55,10,79.28,1
USR_010949,357,0,2,26,20,132.1,1
USR_010950,761,0,2,2,15,144.66,0
USR_010951,191,1,2,3,10,177.45,1
USR_010952,351,0,2,19,10,144.63,1
USR_010953,296,0,1,0,15,110.43,0
USR_010954,184,1,5,5,30,112.61,1
USR_010955,153,1,2,10,10,184.13,1
USR_010956,88,1,4,3,25,101.89,1
USR_010957,228,0,2,28,25,103.66,1
USR_010958,141,1,2,30,30,120.34,0
USR_010959,133,1,2,44,20,119.14,1
USR_010960,396,0,6,2,10,104.67,1
USR_010961,281,0,2,1,10,175.21,1
USR_010962,524,0,4,11,15,134.76,0
USR_010963,182,1,2,22,15,195.38,1
USR_010964,95,1,3,4,25,192.61,1
USR_010965,400,0,1,3,15,145.93,0
USR_010966,415,0,2,10,25,110.86,1
USR_010967,319,0,3,9,15,58.44,1
USR_010968,130,1,1,9,10,92.25,1
USR_010969,265,0,1,7,10,187.86,1
USR_010970,91,1,5,18,15,104.37,1
USR_010971,139,1,2,13,10,86.81,1
USR_010972,572,0,2,9,15,172.34,1
USR_010973,169,1,2,17,10,126.47,1
USR_010974,483,0,1,4,10,118.72,0
USR_010975,332,0,2,31,15,155.46,1
USR_010976,750,0,3,6,20,67.15,0
USR_010977,323,0,1,5,10,103.89,0
USR_010978,308,0,5,10,20,174.91,1
USR_010979,58,1,2,4,30,138.11,1
USR_010980,143,1,4,4,15,152.66,1
USR_010981,207,0,2,1,30,179.52,1
USR_010982,948,0,2,14,20,166.26,0
USR_010983,152,1,3,34,10,104.26,1
USR_010984,97,1,1,16,30,124.6,1
USR_010985,69,1,1,11,15,38.0,1
USR_010986,56,1,4,17,20,191.68,1
USR_010987,970,0,4,47,20,140.6,0
USR_010988,291,0,1,5,15,77.61,1
USR_010989,109,1,5,7,15,48.92,1
USR_010990,622,0,2,4,15,98.92,0
USR_010991,816,0,3,0,30,114.06,1
USR_010992,113,1,2,5,10,123.14,1
USR_010993,177,1,2,1,30,57.63,1
USR_010994,557,0,3,27,30,82.28,0
USR_010995,419,0,2,17,15,133.24,1
USR_010996,223,0,1,5,10,234.49,1
USR_010997,567,0,2,5,15,135.83,1
USR_010998,55,1,2,11,10,139.11,1
USR_010999,93,1,5,22,25,62.32,1
USR_011000,136,1,1,17,15,120.12,1
USR_011001,122,1,6,0,15,59.67,1
USR_011002,25,1,2,21,20,114.18,1
USR_011003,186,1,3,29,15,201.44,1
USR_011004,378,0,1,1,15,90.01,1
USR_011005,460,0,3,20,15,128.31,0
USR_011006,435,0,1,4,15,77.24,1
USR_011007,532,0,6,2,15,144.54,0
USR_011008,347,0,2,10,10,108.24,1
USR_011009,160,1,2,11,30,45.94,1
USR_011010,42,1,5,8,15,116.3,1
USR_011011,41,1,4,32,15,204.35,1
USR_011012,277,0,2,3,15,142.7,1
USR_011013,115,1,2,12,20,130.88,1
USR_011014,266,0,4,7,10,96.52,1
USR_011015,84,1,3,28,10,101.48,1
USR_011016,605,0,3,1,30,188.99,0
USR_011017,191,1,2,1,15,110.63,1
USR_011018,204,0,4,68,15,133.36,1
USR_011019,219,0,1,12,15,141.58,1
USR_011020,559,0,6,34,10,67.17,0
USR_011021,95,1,3,7,20,14.75,1
USR_011022,224,0,6,12,15,68.43,0
USR_011023,260,0,2,16,10,54.64,1
USR_011024,125,1,3,59,15,181.51,0
USR_011025,384,0,2,1,10,76.4,1
USR_011026,516,0,5,1,20,93.09,0
USR_011027,41,1,1,10,20,143.53,1
USR_011028,414,0,2,0,10,92.79,1
USR_011029,32,1,4,18,10,160.05,1
USR_011030,126,1,1,65,20,222.37,0
USR_011031,158,1,2,23,20,176.47,1
USR_011032,162,1,4,4,20,156.98,1
USR_011033,579,0,6,22,15,91.29,0
USR_011034,171,1,2,13,20,110.09,1
USR_011035,171,1,3,1,10,125.26,1
USR_011036,73,1,4,11,15,176.47,1
USR_011037,312,0,3,31,10,122.17,0
USR_011038,210,0,3,4,10,110.3,1
USR_011039,356,0,2,15,30,188.69,1
USR_011040,71,1,3,0,10,167.07,1
USR_011041,761,0,2,25,10,51.1,0
USR_011042,434,0,6,3,15,148.28,0
USR_011043,258,0,3,13,15,98.4,1
USR_011044,496,0,2,10,10,244.4,0
USR_011045,775,0,4,11,20,113.53,0
USR_011046,317,0,5,4,10,136.01,1
USR_011047,216,0,2,11,10,167.68,1
USR_011048,168,1,2,12,10,185.68,1
USR_011049,195,1,3,7,20,147.87,1
USR_011050,285,0,1,14,10,147.4,1
USR_011051,208,0,4,2,15,169.05,1
USR_011052,408,0,3,10,10,123.16,0
USR_011053,644,0,2,17,25,115.85,1
USR_011054,86,1,2,6,10,157.21,1
USR_011055,85,1,2,7,15,153.26,1
USR_011056,173,1,3,2,15,127.1,1
USR_011057,41,1,5,13,25,146.2,1
USR_011058,726,0,4,1,10,178.79,1
USR_011059,533,0,2,9,20,111.6,0
USR_011060,214,0,4,3,10,47.01,0
USR_011061,230,0,4,3,20,100.84,1
USR_011062,323,0,4,1,15,156.37,1
USR_011063,127,1,3,6,30,113.87,1
USR_011064,189,1,2,28,20,113.71,1
USR_011065,135,1,2,13,15,93.28,1
USR_011066,261,0,1,21,15,141.73,1
USR_011067,266,0,2,1,10,152.95,0
USR_011068,225,0,1,5,25,109.18,1
USR_011069,499,0,5,6,25,147.56,1
USR_011070,227,0,3,27,15,186.2,1
USR_011071,238,0,3,15,15,87.08,1
USR_011072,60,1,5,9,25,112.19,1
USR_011073,399,0,3,5,20,125.1,1
USR_011074,281,0,4,19,10,111.43,0
USR_011075,429,0,2,30,10,103.66,0
USR_011076,117,1,3,10,20,145.73,0
USR_011077,92,1,2,0,20,116.0,1
USR_011078,206,0,3,4,10,170.91,1
USR_011079,34,1,3,19,25,122.77,1
USR_011080,753,0,4,6,15,89.4,0
USR_011081,200,1,2,13,10,132.62,1
USR_011082,15,1,2,10,15,199.52,1
USR_011083,163,1,4,33,25,131.17,1
USR_011084,217,0,1,5,10,137.69,1
USR_011085,647,0,3,8,10,182.65,0
USR_011086,259,0,4,0,15,77.54,0
USR_011087,65,1,6,22,10,140.28,1
USR_011088,326,0,3,5,10,109.72,0
USR_011089,256,0,2,17,10,65.96,0
USR_011090,211,0,2,0,25,119.45,1
USR_011091,185,1,2,28,15,129.97,1
USR_011092,476,0,2,50,20,40.88,0
USR_011093,250,0,1,8,10,27.68,1
USR_011094,238,0,2,9,15,90.23,1
USR_011095,554,0,2,13,15,141.02,1
USR_011096,438,0,1,51,25,117.31,1
USR_011097,327,0,3,11,10,194.25,0
USR_011098,139,1,4,1,10,117.8,1
USR_011099,195,1,3,11,25,115.57,1
USR_011100,232,0,1,7,10,126.97,1
USR_011101,73,1,4,20,20,158.17,0
USR_011102,165,1,3,5,10,92.39,1
USR_011103,257,0,2,36,20,149.01,1
USR_011104,378,0,2,22,15,148.19,1
USR_011105,367,0,1,5,30,95.36,0
USR_011106,47,1,6,6,10,169.05,1
USR_011107,185,1,2,10,10,157.01,1
USR_011108,124,1,2,1,15,175.0,1
USR_011109,37,1,3,16,30,154.38,1
USR_011110,223,0,2,13,10,185.63,1
USR_011111,164,1,2,5,25,151.64,1
USR_011112,250,0,3,14,15,48.11,1
USR_011113,369,0,4,1,10,34.14,0
USR_011114,325,0,3,42,15,134.16,0
USR_011115,824,0,3,0,15,178.08,0
USR_011116,280,0,2,5,25,60.04,1
USR_011117,631,0,3,49,10,134.61,0
USR_011118,96,1,3,7,20,172.01,1
USR_011119,321,0,2,30,20,74.06,1
USR_011120,137,1,3,2,30,112.41,1
USR_011121,203,0,4,0,15,140.24,1
USR_011122,446,0,2,1,10,64.92,1
USR_011123,202,0,5,50,15,175.81,0
USR_011124,505,0,5,1,15,126.45,0
USR_011125,141,1,2,14,15,115.68,1
USR_011126,93,1,2,8,20,49.65,1
USR_011127,293,0,2,27,10,129.23,1
USR_011128,303,0,2,4,10,78.62,0
USR_011129,191,1,3,0,15,168.96,1
USR_011130,389,0,2,19,20,134.4,1
USR_011131,30,1,3,12,25,64.9,1
USR_011132,106,1,4,7,20,73.73,1
USR_011133,339,0,2,5,15,116.97,1
USR_011134,208,0,5,32,20,147.46,1
USR_011135,146,1,3,1,10,155.07,1
USR_011136,277,0,2,2,20,50.34,1
USR_011137,479,0,2,0,15,105.3,0
USR_011138,322,0,2,1,10,73.91,1
USR_011139,426,0,3,27,20,165.63,1
USR_011140,334,0,4,22,15,115.12,1
USR_011141,565,0,2,1,20,87.72,1
USR_011142,165,1,3,21,20,187.26,1
USR_011143,501,0,3,14,15,151.05,0
USR_011144,51,1,1,6,30,117.56,1
USR_011145,84,1,3,1,15,94.71,1
USR_011146,383,0,5,12,30,23.4,1
USR_011147,79,1,2,25,10,104.47,1
USR_011148,192,1,3,7,10,107.52,1
USR_011149,560,0,6,7,20,170.59,1
USR_011150,95,1,2,24,15,62.92,1
USR_011151,453,0,2,3,15,136.98,1
USR_011152,184,1,2,2,30,150.27,1
USR_011153,87,1,4,16,10,103.23,1
USR_011154,248,0,1,14,15,118.73,0
USR_011155,535,0,2,34,15,139.6,0
USR_011156,77,1,3,5,15,113.73,1
USR_011157,72,1,1,3,30,212.55,0
USR_011158,374,0,4,7,25,173.38,1
USR_011159,158,1,4,6,10,137.36,1
USR_011160,831,0,1,38,20,119.66,0
USR_011161,303,0,3,34,15,155.75,1
USR_011162,478,0,5,7,15,117.23,1
USR_011163,296,0,1,7,15,67.37,1
USR_011164,79,1,3,8,15,144.88,1
USR_011165,114,1,5,18,15,103.04,1
USR_011166,129,1,1,11,15,133.69,1
USR_011167,349,0,3,4,20,103.04,1
USR_011168,242,0,4,20,30,76.99,1
USR_011169,40,1,1,32,15,217.15,1
USR_011170,397,0,3,17,15,80.35,1
USR_011171,934,0,2,3,25,140.33,1
USR_011172,93,1,3,21,10,167.71,1
USR_011173,107,1,6,63,25,138.96,1
USR_011174,142,1,2,16,15,176.57,1
USR_011175,220,0,2,3,15,147.48,0
USR_011176,100,1,3,0,10,14.28,0
USR_011177,555,0,3,6,10,60.94,1
USR_011178,698,0,1,8,20,126.33,0
USR_011179,266,0,1,33,25,71.31,1
USR_011180,232,0,3,13,15,140.84,1
USR_011181,46,1,2,4,10,209.12,1
USR_011182,85,1,4,16,15,141.55,1
USR_011183,25,1,5,1,10,128.45,1
USR_011184,148,1,1,3,25,180.69,1
USR_011185,171,1,3,19,15,186.05,1
USR_011186,371,0,1,4,30,153.26,1
USR_011187,268,0,5,0,20,99.89,1
USR_011188,122,1,3,9,20,113.92,1
USR_011189,385,0,4,15,15,89.86,1
USR_011190,1035,0,1,21,15,103.88,0
USR_011191,399,0,2,5,10,151.3,1
USR_011192,160,1,2,7,30,145.94,1
USR_011193,290,0,3,11,10,123.89,1
USR_011194,97,1,2,1,10,137.96,1
USR_011195,88,1,6,3,15,151.68,1
USR_011196,734,0,3,6,15,118.3,0
USR_011197,294,0,4,4,10,130.04,1
USR_011198,489,0,5,8,15,149.72,1
USR_011199,196,1,3,14,10,89.81,1
USR_011200,87,1,1,10,20,147.44,1
USR_011201,72,1,2,20,15,24.35,1
USR_011202,112,1,2,13,20,128.92,1
USR_011203,323,0,2,4,10,96.11,0
USR_011204,58,1,2,1,15,10.0,1
USR_011205,249,0,3,14,10,140.01,1
USR_011206,354,0,4,3,15,105.75,1
USR_011207,84,1,2,5,15,57.83,1
USR_011208,1031,0,4,22,10,148.56,0
USR_011209,449,0,4,3,25,79.42,1
USR_011210,219,0,2,10,30,112.48,1
USR_011211,129,1,3,1,20,177.23,1
USR_011212,302,0,1,7,20,137.61,0
USR_011213,294,0,6,54,15,74.58,0
USR_011214,254,0,1,43,15,140.62,0
USR_011215,310,0,4,41,30,176.88,1
USR_011216,103,1,3,12,20,129.05,1
USR_011217,398,0,2,4,25,138.71,1
USR_011218,67,1,3,6,15,147.53,1
USR_011219,28,1,4,3,15,125.37,1
USR_011220,367,0,2,1,10,118.49,1
USR_011221,317,0,3,2,15,137.58,1
USR_011222,237,0,2,8,15,136.31,1
USR_011223,142,1,1,0,15,140.71,1
USR_011224,164,1,4,39,15,151.26,1
USR_011225,99,1,5,11,30,10.0,1
USR_011226,291,0,4,2,15,130.64,0
USR_011227,22,1,2,7,25,116.09,1
